order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0004990,8/10/2023,20230810,CUS02820,11,EMP0172,Debit Card,Completed,510,250
ORD0006740,8/10/2023,20230810,CUS00051,7,EMP0130,Credit Card,Completed,11621,11410
ORD0011192,8/10/2023,20230810,CUS02185,1,EMP0024,Cash,Completed,256,160
ORD0005794,8/10/2023,20230810,CUS01393,9,EMP0151,Vodafone Cash,Completed,21311,18250
ORD0007179,8/10/2023,20230810,CUS01703,7,No_Employee_id,InstaPay,Completed,1344,700
ORD0000355,8/10/2023,20230810,CUS02162,2,EMP0040,Credit Card,Completed,1340,660
ORD0008824,8/10/2023,20230810,CUS01605,10,EMP0154,Cash,Completed,340,160
ORD0004998,8/11/2023,20230811,CUS00471,4,EMP0089,Credit Card,Completed,740,330
ORD0011795,8/11/2023,20230811,CUS00928,2,EMP0044,Cash,Completed,1354,760
ORD0003421,8/11/2023,20230811,CUS02641,15,EMP0216,Fawry,Completed,1000,490
ORD0003629,8/11/2023,20230811,CUS01024,6,EMP0120,Cash,Completed,541,280
ORD0002663,8/11/2023,20230811,CUS00916,11,EMP0173,Vodafone Cash,Completed,684,340
ORD0005173,8/11/2023,20230811,CUS00909,5,EMP0099,InstaPay,Completed,22800.5,20050
ORD0011917,8/11/2023,20230811,CUS00317,10,EMP0158,InstaPay,Completed,43600,34800
ORD0011059,8/11/2023,20230811,CUS02976,4,EMP0081,Cash,Completed,171,90
ORD0006817,8/11/2023,20230811,CUS02234,6,EMP0122,InstaPay,Completed,243,120
ORD0011943,8/11/2023,20230811,CUS00321,1,EMP0012,Cash,Completed,693,380
ORD0006086,8/12/2023,20230812,CUS02162,1,EMP0011,Fawry,Completed,238,140
ORD0004804,8/12/2023,20230812,CUS01396,3,EMP0072,Vodafone Cash,Completed,72,40
ORD0006923,8/12/2023,20230812,CUS02617,6,EMP0117,Debit Card,Completed,390,180
ORD0009960,8/12/2023,20230812,CUS01598,15,EMP0209,InstaPay,Returned,1045,500
ORD0006554,8/12/2023,20230812,CUS00586,7,EMP0134,Cash,Completed,190,90
ORD0008270,8/12/2023,20230812,CUS01514,2,EMP0040,InstaPay,Completed,678,400
ORD0006399,8/12/2023,20230812,CUS01902,5,EMP0103,Debit Card,Completed,448,280
ORD0005036,8/12/2023,20230812,CUS01161,1,EMP0028,Vodafone Cash,Completed,13086,13340
ORD0007299,8/12/2023,20230812,CUS00940,1,EMP0014,Credit Card,Completed,17550.5,14090
ORD0005054,8/12/2023,20230812,CUS00737,8,EMP0140,Vodafone Cash,Completed,461,260
ORD0009190,8/13/2023,20230813,CUS00727,4,EMP0088,InstaPay,Completed,722,380
ORD0001078,8/13/2023,20230813,CUS00396,3,EMP0072,Credit Card,Returned,572.5,340
ORD0000776,8/13/2023,20230813,CUS01096,14,EMP0195,Vodafone Cash,Returned,470,230
ORD0006065,8/13/2023,20230813,CUS01381,5,EMP0112,Cash,Completed,1233,620
ORD0011382,8/13/2023,20230813,CUS01986,6,EMP0115,Credit Card,Completed,288,160
ORD0010728,8/13/2023,20230813,CUS01916,11,EMP0168,InstaPay,Completed,903,540
ORD0006148,8/13/2023,20230813,CUS00653,4,EMP0083,Vodafone Cash,Completed,1646,800
ORD0006848,8/13/2023,20230813,CUS02080,3,EMP0056,InstaPay,Completed,427.5,220
ORD0010619,8/14/2023,20230814,CUS00194,1,EMP0014,Vodafone Cash,Completed,5605,4700
ORD0007970,8/14/2023,20230814,CUS00880,2,EMP0033,Vodafone Cash,Cancelled,836,420
ORD0004094,8/14/2023,20230814,CUS01598,1,EMP0021,Cash,Cancelled,1372.5,680
ORD0000506,8/14/2023,20230814,CUS01705,6,EMP0125,Vodafone Cash,Returned,10738,8940
ORD0006152,8/14/2023,20230814,CUS00812,5,EMP0103,Debit Card,Completed,616,350
ORD0004471,8/14/2023,20230814,CUS02487,11,EMP0166,Credit Card,Completed,15035,11980
ORD0011346,8/14/2023,20230814,CUS01892,1,EMP0023,Cash,Completed,805,480
ORD0007380,8/14/2023,20230814,CUS01451,10,EMP0163,Vodafone Cash,Completed,332.5,190
ORD0008076,8/14/2023,20230814,CUS00063,5,EMP0098,Cash,Completed,23051,18090
ORD0005626,8/14/2023,20230814,CUS00969,6,EMP0114,Credit Card,Completed,4427,4300
ORD0007834,8/14/2023,20230814,CUS02159,2,EMP0050,Credit Card,Completed,570,270
ORD0002438,8/14/2023,20230814,CUS00739,12,EMP0177,Debit Card,Cancelled,494,240
ORD0008651,8/15/2023,20230815,CUS02280,3,EMP0071,Debit Card,Completed,300,140
ORD0001777,8/15/2023,20230815,CUS02449,1,EMP0011,Fawry,Completed,168,100
ORD0005381,8/15/2023,20230815,CUS01236,5,EMP0096,Vodafone Cash,Completed,2418,1220
ORD0005768,8/15/2023,20230815,CUS02163,1,EMP0007,Vodafone Cash,Completed,112,70
ORD0002365,8/15/2023,20230815,CUS01818,5,EMP0101,Vodafone Cash,Completed,14160,14100
ORD0005410,8/15/2023,20230815,CUS00954,3,EMP0071,Cash,Completed,885,520
ORD0003344,8/16/2023,20230816,CUS02769,11,EMP0166,Debit Card,Completed,880,400
ORD0004751,8/16/2023,20230816,CUS02872,2,EMP0051,InstaPay,Completed,6140,4860
ORD0003000,8/16/2023,20230816,CUS00982,2,EMP0029,Credit Card,Completed,1345,660
ORD0008264,8/16/2023,20230816,CUS00527,4,EMP0087,Fawry,Completed,240,120
ORD0002463,8/16/2023,20230816,CUS02831,1,EMP0017,Fawry,Completed,405.5,240
ORD0004506,8/16/2023,20230816,CUS01675,14,EMP0198,Debit Card,Completed,864.5,420
ORD0003675,8/17/2023,20230817,CUS02501,1,EMP0028,Credit Card,Completed,2957,1500
ORD0006754,8/17/2023,20230817,CUS01900,10,EMP0155,InstaPay,Completed,399,210
ORD0004314,8/17/2023,20230817,CUS00781,3,EMP0072,Fawry,Returned,2400,1560
ORD0001105,8/17/2023,20230817,CUS00346,3,EMP0061,Fawry,Completed,594,300
ORD0005819,8/17/2023,20230817,CUS00878,6,EMP0116,Debit Card,Completed,14400,12800
ORD0002779,8/17/2023,20230817,CUS02002,11,EMP0169,Vodafone Cash,Completed,15785,12440
ORD0002292,8/17/2023,20230817,CUS01323,2,EMP0050,Debit Card,Cancelled,510,240
ORD0011322,8/17/2023,20230817,CUS02698,1,EMP0019,Fawry,Completed,1051,550
ORD0000599,8/17/2023,20230817,CUS02423,3,No_Employee_id,Vodafone Cash,Completed,729,390
ORD0007171,8/17/2023,20230817,CUS02974,5,EMP0095,Vodafone Cash,Completed,400,250
ORD0000317,8/17/2023,20230817,CUS00490,5,EMP0104,Vodafone Cash,Returned,5310,4700
ORD0001957,8/18/2023,20230818,CUS00349,3,EMP0055,InstaPay,Completed,4500,3220
ORD0001623,8/18/2023,20230818,CUS01534,2,EMP0033,Debit Card,Completed,639,350
ORD0007703,8/18/2023,20230818,CUS01299,2,EMP0053,Vodafone Cash,Completed,408,220
ORD0000382,8/18/2023,20230818,CUS00722,4,EMP0083,Vodafone Cash,Returned,750,380
ORD0007512,8/18/2023,20230818,CUS01578,6,EMP0121,Credit Card,Completed,1244,610
ORD0005041,8/18/2023,20230818,CUS02760,15,EMP0209,Fawry,Completed,616,320
ORD0007534,8/18/2023,20230818,CUS01705,1,EMP0018,Fawry,Returned,127.5,70
ORD0003888,8/18/2023,20230818,CUS02767,3,EMP0065,Vodafone Cash,Cancelled,2235,1220
ORD0011595,8/18/2023,20230818,CUS01302,5,EMP0109,InstaPay,Completed,26700,28400
ORD0011789,8/18/2023,20230818,CUS01914,1,EMP0010,Vodafone Cash,Completed,320,140
ORD0005490,8/18/2023,20230818,CUS02986,2,EMP0042,Cash,Completed,1097.5,590
ORD0002159,8/19/2023,20230819,CUS00853,4,EMP0092,Fawry,Completed,906,500
ORD0011532,8/19/2023,20230819,CUS01774,15,EMP0215,Debit Card,Completed,648,340
ORD0003677,8/19/2023,20230819,CUS00044,7,EMP0134,Vodafone Cash,Completed,30559,24200
ORD0003060,8/19/2023,20230819,CUS02140,11,EMP0173,InstaPay,Returned,2513,1330
ORD0006888,8/19/2023,20230819,CUS02912,11,EMP0169,Vodafone Cash,Cancelled,189,100
ORD0008677,8/19/2023,20230819,CUS00071,3,EMP0063,Cash,Cancelled,1633.5,970
ORD0010904,8/19/2023,20230819,CUS02780,11,EMP0166,InstaPay,Returned,494,260
ORD0006920,8/19/2023,20230819,CUS00113,4,EMP0089,Fawry,Completed,1560,750
ORD0006742,8/19/2023,20230819,CUS01958,1,EMP0014,InstaPay,Completed,1776,880
ORD0008809,8/19/2023,20230819,CUS00100,1,EMP0006,Credit Card,Returned,1906,940
ORD0003833,8/19/2023,20230819,CUS01106,5,EMP0096,Debit Card,Returned,1044,580
ORD0010270,8/19/2023,20230819,CUS00680,12,EMP0174,InstaPay,Completed,1411,860
ORD0005377,8/19/2023,20230819,CUS01709,2,EMP0050,Fawry,Completed,425,240
ORD0007711,8/20/2023,20230820,CUS01310,6,EMP0121,Credit Card,Completed,2528.5,1610
ORD0002855,8/20/2023,20230820,CUS01988,4,EMP0081,Vodafone Cash,Completed,136,80
ORD0002331,8/20/2023,20230820,CUS00335,2,EMP0037,Credit Card,Completed,200,90
ORD0006881,8/20/2023,20230820,CUS01799,4,EMP0092,Fawry,Completed,16708.5,14200
ORD0007528,8/20/2023,20230820,CUS00551,1,EMP0009,Credit Card,Completed,460,230
ORD0011856,8/20/2023,20230820,CUS01342,12,EMP0179,Cash,Completed,16078,13200
ORD0000367,8/20/2023,20230820,CUS02451,3,EMP0068,Vodafone Cash,Returned,1065,710
ORD0001677,8/20/2023,20230820,CUS00429,1,EMP0003,Debit Card,Completed,3600,3200
ORD0004498,8/20/2023,20230820,CUS01081,12,EMP0177,Vodafone Cash,Completed,396,220
ORD0000713,8/21/2023,20230821,CUS01049,8,EMP0137,Debit Card,Completed,628.5,350
ORD0001588,8/21/2023,20230821,CUS00788,1,No_Employee_id,InstaPay,Completed,750,350
ORD0009824,8/21/2023,20230821,CUS02168,6,EMP0122,Credit Card,Completed,1054.5,580
ORD0006186,8/21/2023,20230821,CUS01627,9,EMP0146,Cash,Completed,2329,1160
ORD0005151,8/21/2023,20230821,CUS01613,5,EMP0109,InstaPay,Completed,620,300
ORD0006709,8/21/2023,20230821,CUS00969,3,EMP0072,Debit Card,Cancelled,1555.5,900
ORD0004147,8/21/2023,20230821,CUS02161,10,No_Employee_id,Credit Card,Completed,290,140
ORD0008739,8/21/2023,20230821,CUS00598,9,EMP0149,Credit Card,Completed,244,110
ORD0006317,8/21/2023,20230821,CUS02067,11,EMP0167,Credit Card,Completed,1688.5,910
ORD0007903,8/21/2023,20230821,CUS02548,10,EMP0155,Vodafone Cash,Returned,1590,770
ORD0006683,8/21/2023,20230821,CUS02522,3,EMP0073,Cash,Completed,120,70
ORD0011023,8/22/2023,20230822,CUS02201,3,EMP0065,Cash,Cancelled,1597,860
ORD0000672,8/22/2023,20230822,CUS00184,1,No_Employee_id,Credit Card,Completed,144,70
ORD0004104,8/22/2023,20230822,CUS01028,6,EMP0123,Cash,Completed,1249.5,720
ORD0001498,8/22/2023,20230822,CUS00481,1,EMP0003,Credit Card,Completed,378,210
ORD0004696,8/22/2023,20230822,CUS00674,8,EMP0140,Cash,Completed,245.5,120
ORD0006166,8/22/2023,20230822,CUS01230,11,EMP0172,InstaPay,Completed,427.5,210
ORD0011456,8/22/2023,20230822,CUS00831,3,EMP0070,Vodafone Cash,Completed,1020,580
ORD0004708,8/22/2023,20230822,CUS02419,10,EMP0154,Fawry,Completed,1200,590
ORD0011082,8/22/2023,20230822,CUS00581,11,EMP0167,Debit Card,Completed,260,120
ORD0007785,8/22/2023,20230822,CUS02558,9,EMP0148,Credit Card,Completed,927,490
ORD0000923,8/22/2023,20230822,CUS01338,10,EMP0152,Debit Card,Completed,1357,690
ORD0010483,8/23/2023,20230823,CUS01168,6,EMP0116,Debit Card,Completed,315,170
ORD0005767,8/23/2023,20230823,CUS02339,10,EMP0158,Cash,Completed,477,240
ORD0007596,8/23/2023,20230823,CUS01730,8,EMP0142,InstaPay,Returned,1310,630
ORD0011582,8/23/2023,20230823,CUS01309,1,EMP0021,Debit Card,Completed,22390,17690
ORD0003164,8/23/2023,20230823,CUS00177,3,EMP0075,InstaPay,Completed,1240,600
ORD0010491,8/23/2023,20230823,CUS02299,12,EMP0180,Fawry,Completed,486,260
ORD0008665,8/23/2023,20230823,CUS00576,10,EMP0155,Cash,Completed,3225,1610
ORD0004835,8/23/2023,20230823,CUS02403,2,EMP0053,Debit Card,Completed,1381,690
ORD0010244,8/23/2023,20230823,CUS01843,8,EMP0140,Credit Card,Completed,144,70
ORD0005614,8/24/2023,20230824,CUS01036,1,EMP0012,InstaPay,Completed,920,460
ORD0007385,8/24/2023,20230824,CUS02236,13,EMP0188,Vodafone Cash,Completed,601,280
ORD0009559,8/24/2023,20230824,CUS02105,12,EMP0183,InstaPay,Completed,1451,820
ORD0007105,8/24/2023,20230824,CUS01668,8,EMP0140,Fawry,Returned,840,390
ORD0003340,8/24/2023,20230824,CUS02811,3,EMP0072,Debit Card,Completed,304,180
ORD0008046,8/24/2023,20230824,CUS00105,9,EMP0145,Fawry,Cancelled,1754,990
ORD0011166,8/24/2023,20230824,CUS00798,4,EMP0092,Cash,Completed,12200,9800
ORD0010554,8/25/2023,20230825,CUS02443,2,EMP0033,Fawry,Completed,1276,680
ORD0008527,8/25/2023,20230825,CUS01414,1,EMP0018,InstaPay,Completed,475,250
ORD0002803,8/25/2023,20230825,CUS02370,3,EMP0059,Cash,Completed,2996,1730
ORD0005511,8/25/2023,20230825,CUS02186,2,EMP0029,Cash,Completed,110.5,60
ORD0007750,8/25/2023,20230825,CUS01166,1,EMP0001,Credit Card,Completed,1240,600
ORD0008859,8/26/2023,20230826,CUS02746,11,No_Employee_id,Cash,Completed,480,220
ORD0003814,8/26/2023,20230826,CUS00748,11,EMP0165,Fawry,Completed,1496,850
ORD0010047,8/26/2023,20230826,CUS01737,2,EMP0041,Vodafone Cash,Completed,726.5,420
ORD0007425,8/26/2023,20230826,CUS00895,10,EMP0154,Vodafone Cash,Completed,290,140
ORD0006938,8/26/2023,20230826,CUS01364,8,EMP0140,Cash,Completed,1749.5,860
ORD0007952,8/26/2023,20230826,CUS01941,10,EMP0152,Debit Card,Completed,1230,650
ORD0005869,8/26/2023,20230826,CUS01289,7,EMP0128,InstaPay,Completed,27164,21620
ORD0000370,8/26/2023,20230826,CUS02683,8,EMP0138,Cash,Cancelled,2285,1200
ORD0008981,8/26/2023,20230826,CUS02720,2,EMP0033,Vodafone Cash,Completed,52640,46330
ORD0011516,8/26/2023,20230826,CUS00735,2,EMP0048,Cash,Completed,34542,30380
ORD0002253,8/26/2023,20230826,CUS00827,8,EMP0141,Debit Card,Completed,416.5,190
ORD0010237,8/27/2023,20230827,CUS02205,2,EMP0044,Cash,Completed,644,360
ORD0005792,8/27/2023,20230827,CUS01934,1,EMP0014,Credit Card,Completed,920,440
ORD0006038,8/27/2023,20230827,CUS02311,12,EMP0176,Debit Card,Completed,456,220
ORD0002835,8/27/2023,20230827,CUS02394,11,EMP0170,InstaPay,Completed,1934,950
ORD0008331,8/27/2023,20230827,CUS00873,11,EMP0171,Fawry,Completed,375,210
ORD0002489,8/27/2023,20230827,CUS00426,6,EMP0114,Vodafone Cash,Returned,300,140
ORD0009959,8/27/2023,20230827,CUS02919,3,EMP0063,Debit Card,Completed,11900,11200
ORD0001240,8/28/2023,20230828,CUS02473,3,EMP0055,Fawry,Completed,2411,1280
ORD0008466,8/28/2023,20230828,CUS01062,1,No_Employee_id,Cash,Completed,247,130
ORD0010614,8/28/2023,20230828,CUS01319,1,EMP0021,Cash,Completed,720,360
ORD0008810,8/28/2023,20230828,CUS01132,1,EMP0024,InstaPay,Completed,4792,3090
ORD0004152,8/28/2023,20230828,CUS00883,1,EMP0022,Cash,Completed,1523,800
ORD0003402,8/28/2023,20230828,CUS02153,12,EMP0183,Fawry,Completed,260,130
ORD0002576,8/28/2023,20230828,CUS02976,1,EMP0017,InstaPay,Completed,1272.5,690
ORD0004844,8/28/2023,20230828,CUS01511,4,EMP0085,Fawry,Returned,45143,35690
ORD0009659,8/28/2023,20230828,CUS02830,5,EMP0100,Vodafone Cash,Completed,2411,1280
ORD0004823,8/28/2023,20230828,CUS00542,4,EMP0084,Vodafone Cash,Completed,1274,670
ORD0007497,8/28/2023,20230828,CUS00219,5,EMP0101,Debit Card,Completed,5000,4000
ORD0008369,8/28/2023,20230828,CUS00142,3,EMP0073,InstaPay,Completed,928.5,530
ORD0004211,8/28/2023,20230828,CUS01165,4,EMP0092,Fawry,Completed,1230,660
ORD0003185,8/28/2023,20230828,CUS02971,1,EMP0020,InstaPay,Completed,323,180
ORD0003328,8/28/2023,20230828,CUS00838,4,No_Employee_id,Fawry,Cancelled,629,360
ORD0003299,8/28/2023,20230828,CUS02392,9,EMP0150,Vodafone Cash,Cancelled,266,140
ORD0001884,8/29/2023,20230829,CUS02497,2,EMP0032,InstaPay,Completed,384,210
ORD0004982,8/29/2023,20230829,CUS02098,2,EMP0043,Vodafone Cash,Completed,1086,550
ORD0006205,8/29/2023,20230829,CUS01587,14,EMP0196,Debit Card,Completed,4501,2820
ORD0007025,8/29/2023,20230829,CUS02710,9,EMP0148,Fawry,Completed,285,140
ORD0011514,8/29/2023,20230829,CUS02933,2,EMP0049,Vodafone Cash,Completed,693,380
ORD0010262,8/29/2023,20230829,CUS00936,3,EMP0069,Fawry,Returned,571.5,310
ORD0003041,8/29/2023,20230829,CUS01769,6,EMP0113,InstaPay,Completed,11200,8900
ORD0011793,8/29/2023,20230829,CUS01603,7,No_Employee_id,Debit Card,Returned,2953,2160
ORD0003062,8/29/2023,20230829,CUS01083,3,EMP0056,Cash,Completed,7126,5690
ORD0008913,8/29/2023,20230829,CUS02220,2,EMP0042,Fawry,Completed,646,320
ORD0007081,8/29/2023,20230829,CUS00583,6,EMP0116,InstaPay,Completed,8900,7100
ORD0000192,8/29/2023,20230829,CUS01433,13,EMP0191,Credit Card,Completed,590,290
ORD0003314,8/30/2023,20230830,CUS00760,3,EMP0076,Fawry,Completed,182,130
ORD0002127,8/30/2023,20230830,CUS01279,5,EMP0102,Fawry,Completed,229.5,130
ORD0010390,8/30/2023,20230830,CUS01889,2,EMP0049,Vodafone Cash,Completed,621,330
ORD0004385,8/30/2023,20230830,CUS01914,8,EMP0143,Fawry,Returned,364,260
ORD0007518,8/30/2023,20230830,CUS02924,5,EMP0104,Debit Card,Completed,494,260
ORD0000912,8/30/2023,20230830,CUS01603,3,EMP0073,InstaPay,Completed,351.5,190
ORD0004582,8/30/2023,20230830,CUS02293,4,EMP0089,Cash,Returned,1650,810
ORD0000339,8/30/2023,20230830,CUS02232,6,EMP0121,Debit Card,Completed,780,380
ORD0006092,8/30/2023,20230830,CUS02918,1,EMP0018,Vodafone Cash,Completed,2319,1160
ORD0004869,8/31/2023,20230831,CUS01345,3,EMP0072,Debit Card,Completed,72,40
ORD0009730,8/31/2023,20230831,CUS01122,3,EMP0065,Credit Card,Completed,220,100
ORD0002165,8/31/2023,20230831,CUS01346,2,EMP0042,InstaPay,Completed,10200,8100
ORD0001790,8/31/2023,20230831,CUS02871,3,EMP0066,Debit Card,Completed,778,370
ORD0008957,8/31/2023,20230831,CUS02356,8,EMP0137,Vodafone Cash,Completed,1916,930
ORD0000935,8/31/2023,20230831,CUS01496,3,EMP0075,Fawry,Completed,993.5,480
ORD0005851,8/31/2023,20230831,CUS00194,13,EMP0190,Vodafone Cash,Completed,7729,5840
ORD0008440,8/31/2023,20230831,CUS02103,10,EMP0157,Cash,Completed,2180,1680
ORD0000502,8/31/2023,20230831,CUS01493,11,EMP0165,Credit Card,Completed,1260,680
ORD0003107,9/1/2023,20230901,CUS02530,5,No_Employee_id,InstaPay,Completed,720,360
ORD0007965,9/1/2023,20230901,CUS00484,13,EMP0186,Vodafone Cash,Completed,684,360
ORD0006499,9/1/2023,20230901,CUS02790,14,EMP0198,Vodafone Cash,Completed,10100,8100
ORD0001504,9/1/2023,20230901,CUS00267,1,EMP0019,Vodafone Cash,Returned,3980,1960
ORD0000774,9/1/2023,20230901,CUS02343,9,EMP0151,InstaPay,Completed,2124,1150
ORD0004858,9/1/2023,20230901,CUS02121,2,EMP0054,Fawry,Completed,1110,530
ORD0005189,9/1/2023,20230901,CUS01729,5,EMP0109,Credit Card,Completed,28030,23980
ORD0008538,9/1/2023,20230901,CUS01671,5,EMP0107,Cash,Completed,32803.5,27150
ORD0000921,9/1/2023,20230901,CUS00878,14,EMP0202,Cash,Completed,9218,7520
ORD0005301,9/1/2023,20230901,CUS00957,10,EMP0157,Cash,Completed,1370,900
ORD0005267,9/1/2023,20230901,CUS01965,7,No_Employee_id,Debit Card,Completed,1496,800
ORD0006241,9/2/2023,20230902,CUS02404,3,EMP0064,Vodafone Cash,Completed,2243.5,1220
ORD0002321,9/2/2023,20230902,CUS00653,3,EMP0063,Debit Card,Completed,781,390
ORD0005838,9/2/2023,20230902,CUS01795,6,EMP0122,Credit Card,Completed,7275,5640
ORD0005117,9/2/2023,20230902,CUS02889,9,EMP0148,Vodafone Cash,Completed,678,340
ORD0011649,9/2/2023,20230902,CUS01542,11,EMP0167,Cash,Completed,3392.5,1690
ORD0007815,9/3/2023,20230903,CUS01201,8,EMP0138,InstaPay,Completed,1350,1200
ORD0011477,9/3/2023,20230903,CUS01206,13,EMP0193,InstaPay,Completed,1173.5,600
ORD0009481,9/3/2023,20230903,CUS00772,11,EMP0170,Credit Card,Completed,349,200
ORD0011870,9/3/2023,20230903,CUS01663,4,EMP0093,Debit Card,Completed,540,300
ORD0011708,9/3/2023,20230903,CUS00572,4,EMP0086,Debit Card,Completed,549.5,270
ORD0008777,9/3/2023,20230903,CUS00450,1,EMP0021,Fawry,Completed,1603,830
ORD0001490,9/3/2023,20230903,CUS01855,6,EMP0126,Credit Card,Completed,512,280
ORD0001990,9/3/2023,20230903,CUS02747,10,EMP0154,Vodafone Cash,Returned,247,120
ORD0006802,9/4/2023,20230904,CUS02273,2,EMP0052,Credit Card,Completed,660,320
ORD0004767,9/4/2023,20230904,CUS01319,3,EMP0057,Credit Card,Completed,1423,760
ORD0011623,9/4/2023,20230904,CUS02440,3,No_Employee_id,Fawry,Completed,360,190
ORD0009136,9/4/2023,20230904,CUS00390,3,EMP0064,Fawry,Completed,1456.5,710
ORD0006009,9/4/2023,20230904,CUS00542,5,EMP0102,Debit Card,Returned,399,210
ORD0007218,9/4/2023,20230904,CUS01005,3,EMP0065,Cash,Completed,3237.5,1820
ORD0000119,9/4/2023,20230904,CUS02612,2,EMP0032,Vodafone Cash,Completed,707.5,350
ORD0003935,9/4/2023,20230904,CUS02089,14,EMP0198,Vodafone Cash,Returned,160,70
ORD0005602,9/4/2023,20230904,CUS00334,9,EMP0151,Fawry,Returned,520,240
ORD0001181,9/4/2023,20230904,CUS02889,4,EMP0093,InstaPay,Completed,1279,700
ORD0003242,9/5/2023,20230905,CUS02207,1,No_Employee_id,Vodafone Cash,Completed,300,150
ORD0000997,9/5/2023,20230905,CUS02297,3,EMP0073,Cash,Completed,204,120
ORD0006108,9/5/2023,20230905,CUS01823,11,EMP0168,Credit Card,Completed,1139,610
ORD0006018,9/5/2023,20230905,CUS01484,11,EMP0172,InstaPay,Completed,615,290
ORD0001898,9/5/2023,20230905,CUS02960,3,EMP0055,Debit Card,Completed,560,280
ORD0000873,9/5/2023,20230905,CUS01820,2,EMP0036,Cash,Completed,1097,560
ORD0003419,9/5/2023,20230905,CUS01180,10,EMP0154,Fawry,Completed,120,70
ORD0008849,9/5/2023,20230905,CUS00470,3,EMP0077,Cash,Completed,2156,1110
ORD0003672,9/5/2023,20230905,CUS01897,11,EMP0173,Credit Card,Completed,1481,790
ORD0007786,9/5/2023,20230905,CUS00826,1,EMP0003,Cash,Completed,396,220
ORD0002744,9/5/2023,20230905,CUS00104,15,EMP0209,Cash,Completed,880,430
ORD0000453,9/5/2023,20230905,CUS01670,8,EMP0137,Debit Card,Completed,512,280
ORD0005802,9/5/2023,20230905,CUS00080,2,EMP0043,Cash,Completed,486,270
ORD0002272,9/5/2023,20230905,CUS00668,1,EMP0002,Debit Card,Completed,475,250
ORD0000448,9/5/2023,20230905,CUS02520,9,EMP0145,Vodafone Cash,Completed,18371,15700
ORD0005253,9/6/2023,20230906,CUS02284,1,EMP0014,Credit Card,Completed,260,130
ORD0002544,9/6/2023,20230906,CUS01416,11,EMP0165,Vodafone Cash,Completed,160,70
ORD0004701,9/6/2023,20230906,CUS02072,15,EMP0209,Fawry,Completed,632,300
ORD0003837,9/6/2023,20230906,CUS00566,3,EMP0070,Vodafone Cash,Completed,266,140
ORD0000538,9/6/2023,20230906,CUS02824,3,EMP0066,Vodafone Cash,Completed,1405.5,750
ORD0006907,9/6/2023,20230906,CUS02483,12,EMP0182,InstaPay,Completed,957.5,500
ORD0002484,9/6/2023,20230906,CUS00990,9,EMP0150,Fawry,Completed,1670,1180
ORD0003842,9/6/2023,20230906,CUS01312,2,No_Employee_id,Cash,Completed,535,260
ORD0009586,9/6/2023,20230906,CUS00028,2,EMP0039,Vodafone Cash,Completed,2290,1170
ORD0006243,9/6/2023,20230906,CUS02981,8,EMP0144,Credit Card,Completed,3116,1650
ORD0000620,9/6/2023,20230906,CUS00932,2,EMP0033,Debit Card,Completed,530,260
ORD0011938,9/6/2023,20230906,CUS01509,11,EMP0172,Credit Card,Completed,2637,1510
ORD0001370,9/6/2023,20230906,CUS00292,2,EMP0031,Cash,Completed,760,360
ORD0001848,9/6/2023,20230906,CUS02755,2,EMP0047,InstaPay,Completed,600,500
ORD0002379,9/6/2023,20230906,CUS02836,11,EMP0166,Credit Card,Completed,2010.5,1050
ORD0010638,9/6/2023,20230906,CUS01054,4,EMP0089,Vodafone Cash,Completed,4046,2260
ORD0000961,9/7/2023,20230907,CUS00829,6,EMP0120,Cash,Completed,437,220
ORD0009653,9/7/2023,20230907,CUS01162,3,EMP0061,Debit Card,Completed,450,240
ORD0004177,9/7/2023,20230907,CUS02860,15,EMP0208,Debit Card,Completed,909.5,480
ORD0008252,9/7/2023,20230907,CUS02065,9,EMP0145,Fawry,Completed,270,130
ORD0004269,9/7/2023,20230907,CUS00365,5,EMP0099,Cash,Returned,378,190
ORD0000691,9/7/2023,20230907,CUS02734,11,EMP0166,Vodafone Cash,Completed,10170,8860
ORD0010726,9/7/2023,20230907,CUS01295,14,EMP0203,Debit Card,Completed,26137.5,24510
ORD0010556,9/7/2023,20230907,CUS00076,4,EMP0090,InstaPay,Completed,4425,4700
ORD0010073,9/8/2023,20230908,CUS02616,2,EMP0046,Vodafone Cash,Completed,108,60
ORD0008694,9/8/2023,20230908,CUS02096,13,EMP0185,InstaPay,Cancelled,10910,10080
ORD0001582,9/8/2023,20230908,CUS00271,3,EMP0071,Vodafone Cash,Completed,919.5,700
ORD0002641,9/8/2023,20230908,CUS02250,6,EMP0126,Fawry,Completed,37346,29760
ORD0006295,9/8/2023,20230908,CUS02178,14,EMP0201,InstaPay,Completed,610,300
ORD0009801,9/8/2023,20230908,CUS02881,6,EMP0115,Credit Card,Completed,554,300
ORD0011948,9/8/2023,20230908,CUS01275,4,EMP0088,Credit Card,Completed,1580,760
ORD0009621,9/8/2023,20230908,CUS00618,9,EMP0146,Vodafone Cash,Returned,8010,7100
ORD0001326,9/8/2023,20230908,CUS00254,14,EMP0197,Fawry,Completed,1386,760
ORD0001752,9/9/2023,20230909,CUS01800,4,EMP0080,Vodafone Cash,Returned,15029,10840
ORD0004290,9/9/2023,20230909,CUS01484,12,EMP0182,InstaPay,Completed,561,320
